task_group,task_id,experiment,method_id,method_label,trial_row_index,trial_index,participant,choice_index,ground_truth_choice,trial_nll,has_history,num_history_choices,dataset_label_in_json,source_type,source_file,source_prompt_file,prompt_participant,mapped_choice_index,mapped_choice
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,10,10,9,10,K,1.140625,True,10,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,10,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,11,11,9,11,J,0.578125,True,11,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,11,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,12,12,9,12,K,0.97265625,True,12,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,12,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,13,13,9,13,J,0.474609375,True,13,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,13,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,14,14,9,14,K,0.578125,True,14,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,14,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,15,15,9,15,J,0.38671875,True,15,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,15,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,16,16,9,16,K,0.38671875,True,16,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,16,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,17,17,9,17,K,1.3125,True,17,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,17,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,18,18,9,18,K,0.82421875,True,18,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,18,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,19,19,9,19,K,0.474609375,True,19,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,19,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,20,20,9,20,K,0.251953125,True,20,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,20,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,21,21,9,21,K,0.251953125,True,21,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,21,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,22,22,9,22,K,0.201171875,True,22,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,22,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,23,23,9,23,K,0.16015625,True,23,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,23,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,24,24,9,24,K,0.126953125,True,24,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,24,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,25,25,9,25,K,0.126953125,True,25,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,25,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,26,26,9,26,K,0.126953125,True,26,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,26,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,27,27,9,27,K,0.10009765625,True,27,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,27,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,28,28,9,28,K,0.0791015625,True,28,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,28,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,29,29,9,29,K,0.0791015625,True,29,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,29,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,30,30,9,30,J,2.578125,True,30,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,30,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,31,31,9,31,K,1.3125,True,31,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,31,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,32,32,9,32,K,0.474609375,True,32,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,32,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,33,33,9,33,K,0.251953125,True,33,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,33,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,34,34,9,34,K,0.16015625,True,34,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,34,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,35,35,9,35,J,2.125,True,35,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,35,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,36,36,9,36,J,0.82421875,True,36,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,36,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,37,37,9,37,K,1.140625,True,37,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,37,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,38,38,9,38,K,0.474609375,True,38,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,38,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,39,39,9,39,K,0.3125,True,39,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,39,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,40,40,9,40,K,0.251953125,True,40,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,40,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,41,41,9,41,K,0.201171875,True,41,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,41,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,42,42,9,42,K,0.16015625,True,42,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,42,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,43,43,9,43,K,0.16015625,True,43,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,43,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,44,44,9,44,K,0.126953125,True,44,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,44,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,45,45,9,45,K,0.126953125,True,45,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,45,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,46,46,9,46,K,0.10009765625,True,46,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,46,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,47,47,9,47,K,0.10009765625,True,47,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,47,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,48,48,9,48,K,0.10009765625,True,48,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,48,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,49,49,9,49,K,0.10009765625,True,49,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,49,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,50,50,9,50,K,0.10009765625,True,50,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,50,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,51,51,9,51,J,2.578125,True,51,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,51,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,52,52,9,52,K,0.82421875,True,52,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,52,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,53,53,9,53,K,0.251953125,True,53,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,53,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,54,54,9,54,J,1.9140625,True,54,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,54,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,55,55,9,55,J,0.82421875,True,55,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,55,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,56,56,9,56,J,0.57421875,True,56,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,56,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,57,57,9,57,J,0.3125,True,57,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,57,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,58,58,9,58,J,0.201171875,True,58,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,58,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,59,59,9,59,K,1.9140625,True,59,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,59,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,60,60,9,60,K,0.4296875,True,60,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,60,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,61,61,9,61,K,0.251953125,True,61,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,61,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,62,62,9,62,K,0.201171875,True,62,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,62,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,63,63,9,63,J,1.9140625,True,63,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,63,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,64,64,9,64,J,0.38671875,True,64,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,64,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,65,65,9,65,J,0.251953125,True,65,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,65,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,66,66,9,66,J,0.201171875,True,66,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,66,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,67,67,9,67,J,0.201171875,True,67,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,67,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,68,68,9,68,J,0.201171875,True,68,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,68,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,69,69,9,69,J,0.201171875,True,69,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,69,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,70,70,9,70,J,0.16015625,True,70,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,70,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,71,71,9,71,K,1.9140625,True,71,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,71,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,72,72,9,72,K,0.251953125,True,72,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,72,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,73,73,9,73,K,0.16015625,True,73,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,73,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,74,74,9,74,K,0.16015625,True,74,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,74,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,75,75,9,75,K,0.201171875,True,75,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,75,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,76,76,9,76,J,1.9140625,True,76,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,76,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,77,77,9,77,K,1.5,True,77,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,77,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,78,78,9,78,K,0.251953125,True,78,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,78,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,79,79,9,79,K,0.201171875,True,79,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,79,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,80,80,9,80,K,0.16015625,True,80,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,80,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,81,81,9,81,J,1.9140625,True,81,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,81,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,82,82,9,82,K,0.97265625,True,82,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,82,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,83,83,9,83,K,0.201171875,True,83,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,83,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,84,84,9,84,K,0.201171875,True,84,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,84,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,85,85,9,85,K,0.201171875,True,85,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,85,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,86,86,9,86,J,1.5,True,86,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,86,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,87,87,9,87,J,0.7578125,True,87,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,87,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,88,88,9,88,J,0.34765625,True,88,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,88,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,89,89,9,89,J,0.201171875,True,89,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,89,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,90,90,9,90,J,0.251953125,True,90,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,90,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,91,91,9,91,J,0.251953125,True,91,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,91,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,92,92,9,92,K,1.9140625,True,92,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,92,K
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,93,93,9,93,J,1.703125,True,93,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,93,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,94,94,9,94,J,0.34765625,True,94,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,94,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,95,95,9,95,J,0.201171875,True,95,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,95,J
Wilson_horizon,wilson2014humans_all,exp1,context_free_centaur,Context-free Centaur,96,96,9,96,K,1.703125,True,96,"Our Result
(context_free, avg)",json,context_free_eval/wilson2014humans_all_results_contextfree_avg.json,datasets/main_test_tasks/wilson2014humans_exp1.jsonl,9,96,K
